Program/Agency Name,Project Name,Sub-Project Name,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Total 10 Year,Ward Number,Ward,Category
"Parks, Forestry & Recreation",Information Technology,"IT-Registration, Permitting & Licensing CLASS CoS",0,5081,6624,0,0,0,0,0,0,0,11705,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Information Technology,IT-Technology Infrastructure-Refresh FY2019-21,300,0,0,0,0,0,0,0,0,0,300,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Land Acquisition,28 Bathurst Street Environmental,0,80,320,0,0,0,0,0,0,0,400,10,Spadina-Fort York,Legislated
"Parks, Forestry & Recreation",Land Acquisition,468-470 Queen St W Parkland Acquisition,10000,0,0,0,0,0,0,0,0,0,10000,10,Spadina-Fort York,Growth Related
"Parks, Forestry & Recreation",Land Acquisition,705 Progress Avenue - Remediation,0,0,0,200,0,0,0,0,0,0,200,24,Scarborough-Guildwood,Legislated
"Parks, Forestry & Recreation",Land Acquisition,76 Coral Gable Drive Acquisition,1023,0,0,0,0,0,0,0,0,0,1023,7,Humber River-Black Creek,Growth Related
"Parks, Forestry & Recreation",Land Acquisition,Acquisition of 5-25 Wellesley & 14-26 Breadalbane,0,8556,0,0,0,0,0,0,0,0,8556,13,Toronto Centre,Growth Related
"Parks, Forestry & Recreation",Land Acquisition,Green Line - Remediation,100,300,0,0,0,0,0,0,0,0,400,12,Toronto-St. Pauls,Legislated
"Parks, Forestry & Recreation",Land Acquisition,Market Lane Parkette & S Market Pk Remediation,0,47,0,0,0,0,0,0,0,0,47,13,Toronto Centre,Legislated
"Parks, Forestry & Recreation",Land Acquisition,Parkland Acquisition,-4931,33728,34500,30000,20000,20000,20000,12750,12374,14000,192421,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Land Acquisition,Parkland Acquisition FY2021,1000,0,0,0,0,0,0,0,0,0,1000,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,CAMP (SGR) ORC Facilities,1838,0,0,0,0,0,0,0,0,0,1838,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Outdoor Recreation Centres,CAMP (SGR) ORC Facilities,967,1293,1087,2472,2175,1985,4707,5544,2402,2434,25066,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Christie Pits Park - New Basketball Lights,180,0,0,0,0,0,0,0,0,0,180,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Clydesdale Tennis Clubhouse Improvements,542,0,0,0,0,0,0,0,0,0,542,17,Don Valley North,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Dufferin Grove New Community Field House,4470,750,0,0,0,0,0,0,0,0,5220,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP Basketball Full Court,17,158,0,0,0,0,0,0,0,0,175,19,Beaches-East York,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP Basketball Full Court - Dennis Flynn Pk,17,158,0,0,0,0,0,0,0,0,175,2,Etobicoke Centre,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP Basketball Full Court - Seven Oaks Park,17,158,0,0,0,0,0,0,0,0,175,24,Scarborough-Guildwood,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP Basketball Full Court - Tom Riley Pk,17,158,0,0,0,0,0,0,0,0,175,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Basketball Full Court (1) Design&Construction,0,0,0,0,0,0,0,0,0,0,0,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Basketball Full Courts Program,0,17,193,332,193,332,193,350,332,193,2135,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Bike Park (1) Scarborough,0,0,0,0,0,50,700,0,0,0,750,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-BMX Features (1),0,0,15,235,0,0,0,0,0,0,250,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-BMX Features (2),0,0,0,0,15,235,0,0,0,0,250,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Clubhouse Design & Construction (1),0,0,40,900,610,0,0,0,0,0,1550,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Clubhouse Design & Construction (2),0,0,0,0,0,0,0,0,0,1550,1550,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Cricket Pitch (1),35,465,0,0,0,0,0,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Cricket Pitch (2),0,0,0,0,0,35,465,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Cricket Pitch (3),0,0,0,0,0,0,0,0,0,500,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Fieldhouse (1) Design & Construction,0,25,580,395,0,0,0,0,0,0,1000,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Fieldhouse (2) Design & Construction,0,0,0,0,0,25,580,395,0,0,1000,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Mini-Soccer Field (1),5,50,0,0,0,0,0,0,0,0,55,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Mini-Soccer Field (2),0,5,50,0,0,0,0,0,0,0,55,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Mini-Soccer Field (3),0,0,0,5,50,0,0,0,0,0,55,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Mini-Soccer Field (4),0,0,0,0,0,5,50,0,0,0,55,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Multi-Use Field-Artificial Turf (1),0,115,1685,0,0,0,0,0,0,0,1800,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Multi-Use Field-Artificial Turf (2),0,0,0,115,1685,0,0,0,0,0,1800,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Multi-Use Field-Artificial Turf (3),0,0,0,0,0,115,1685,0,0,0,1800,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Multi-Use Field-Artificial Turf (4),0,0,0,0,0,0,0,115,1685,0,1800,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Outdoor RC Improvements Construction,0,0,2000,2000,2000,2000,2000,2200,2300,2300,16800,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Outdoor RC Improvements Design,0,200,0,0,0,0,0,0,0,0,200,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Outdoor RC Improvements Design,0,0,200,200,200,200,200,200,200,200,1600,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skate Spots (2) Design & Construction,0,50,450,0,0,0,0,0,0,0,500,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skate Spots Construction Program,0,0,0,225,225,225,225,225,450,450,2025,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skate Spots Design Program,0,0,25,25,25,25,25,50,50,50,275,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skateboard Park (1) North District,50,700,0,0,0,0,0,0,0,0,750,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skateboard Park (2) East District,0,0,50,700,0,0,0,0,0,0,750,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Skateboard Park (3) South District,0,0,0,0,50,700,0,0,0,0,750,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (1),0,35,485,0,0,0,0,0,0,0,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (2),0,0,0,35,485,0,0,0,0,0,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (3),0,0,0,0,0,0,35,485,0,0,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (4),0,0,0,0,0,0,0,35,485,0,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (5),0,0,0,0,0,0,0,0,0,520,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Soccer Field (6),0,0,0,0,0,0,0,0,0,520,520,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Bubble Stadium Site (1),0,80,1170,0,0,0,0,0,0,0,1250,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Bubble Stadium Site (2),0,0,0,0,0,0,80,1170,0,0,1250,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Bubble Stadium Site (3),0,0,0,0,0,0,0,0,0,1250,1250,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Field Improvements Construction,0,1080,1080,1080,1080,1080,810,810,810,810,8640,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Field Improvements Design,120,0,0,0,0,0,0,0,0,0,120,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Sports Field Improvements Design,0,120,120,120,120,90,90,90,90,90,930,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,FMP-Ward 2 Skateboard Park (4),0,0,0,0,0,0,50,700,0,0,750,2,Etobicoke Centre,Growth Related
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Heron Park Baseball Diamond Improvements,300,0,0,0,0,0,0,0,0,0,300,25,Scarborough-Rouge Park,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Humber Bay East - New Building S37/S45,2138,3972,0,0,0,0,0,0,0,0,6110,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Marie Curtis Park - Volleyball Courts,370,0,0,0,0,0,0,0,0,0,370,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Sports Fields Program,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,9000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Sports Fields Program,1000,0,0,0,0,0,0,0,0,0,1000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Sports Fields Program CF Adjustment,-1000,0,0,0,0,0,0,0,0,0,-1000,CW,City Wide,State of Good Repair
"Parks, Forestry & Recreation",Outdoor Recreation Centres,Topham Park Clubhouse Improvements S37,0,356,0,0,0,0,0,0,0,0,356,19,Beaches-East York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Outdoor Recreation Centres,York Stadium Turf Improvements,475,0,0,0,0,0,0,0,0,0,475,5,York South-Weston,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,10 Ordnance Street Development - Construction S42,0,3700,500,0,0,0,0,0,0,0,4200,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,10 Ordnance Street Development - Design S42,50,225,25,0,0,0,0,0,0,0,300,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,1001 Ellesmere Road - Park Development,0,70,830,0,0,0,0,0,0,0,900,21,Scarborough Centre,Growth Related
"Parks, Forestry & Recreation",Park Development,150 Harrison Street New Park,460,0,0,0,0,0,0,0,0,0,460,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,150 Sterling - Above Base Park Development,0,110,1280,0,0,0,0,0,0,0,1390,9,Davenport,Growth Related
"Parks, Forestry & Recreation",Park Development,167 Armour Boulevard - Park Development S37,190,0,0,0,0,0,0,0,0,0,190,6,York Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,174-180 Broadway Avenue Above Base Development,30,330,0,0,0,0,0,0,0,0,360,15,Don Valley West,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,223 Gladys Allison Pl - Lee Lifeson Park Expansion,0,20,210,0,0,0,0,0,0,0,230,18,Willowdale,Growth Related
"Parks, Forestry & Recreation",Park Development,261 Nairn Avenue - Park Development,30,400,0,0,0,0,0,0,0,0,430,9,Davenport,Growth Related
"Parks, Forestry & Recreation",Park Development,318 Queens Quay W/Rees Pk Development Const,0,6000,0,0,0,0,0,0,0,0,6000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,318 Queens Quay W/Rees Pk Development Construction,400,3516,0,0,0,0,0,0,0,0,3916,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,320 Markham - Park Development,0,60,740,0,0,0,0,0,0,0,800,24,Scarborough-Guildwood,Growth Related
"Parks, Forestry & Recreation",Park Development,468-470 Queen St W - Park Development,0,0,170,1945,0,0,0,0,0,0,2115,10,Spadina-Fort York,Growth Related
"Parks, Forestry & Recreation",Park Development,55 Curzon Street Above Base Park Development,165,0,0,0,0,0,0,0,0,0,165,14,Toronto-Danforth,Growth Related
"Parks, Forestry & Recreation",Park Development,55 Isaac Devins Blvd/3035 Weston Rd Blk 79 Develop,0,50,550,0,0,0,0,0,0,0,600,7,Humber River-Black Creek,Growth Related
"Parks, Forestry & Recreation",Park Development,57 Brock Avenue - Park Development,20,180,0,0,0,0,0,0,0,0,200,4,Parkdale-High Park,Growth Related
"Parks, Forestry & Recreation",Park Development,640 Lansdowne Avenue - Park Development,0,70,810,0,0,0,0,0,0,0,880,9,Davenport,Growth Related
"Parks, Forestry & Recreation",Park Development,64A Thirteenth St - Colonel Samuel Smith Pk Exp,30,370,0,0,0,0,0,0,0,0,400,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,652 Eastern Above Base Park Development,0,370,0,0,0,0,0,0,0,0,370,14,Toronto-Danforth,Growth Related
"Parks, Forestry & Recreation",Park Development,666 Spadina Above Base Park Development,30,570,0,0,0,0,0,0,0,0,600,11,University-Rosedale,Growth Related
"Parks, Forestry & Recreation",Park Development,705 Progress Avenue - Ph 1 Park Development,0,0,0,0,90,1419,0,0,0,0,1509,24,Scarborough-Guildwood,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,705 Progress Avenue - Ph 2 Park Development,0,0,0,0,0,0,700,0,0,0,700,24,Scarborough-Guildwood,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Alexandra Park - Park Improvements,80,920,0,0,0,0,0,0,0,0,1000,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Anniversary Park - Development,0,30,370,0,0,0,0,0,0,0,400,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Apted Park Construction - S45,0,0,650,50,0,0,0,0,0,0,700,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Apted Park Design - S37,0,50,0,0,0,0,0,0,0,0,50,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Art Shoppe Park Development,30,270,0,0,0,0,0,0,0,0,300,12,Toronto-St. Pauls,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Blue Haven Park - Fitness Equipment S42,75,0,0,0,0,0,0,0,0,0,75,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Brimley/401/Progress - Park Development^,0,30,380,0,0,0,0,0,0,0,410,21,Scarborough Centre,Growth Related
"Parks, Forestry & Recreation",Park Development,Centennial Park Master Plan Ph1 Implementation,200,1000,0,0,0,0,0,0,0,0,1200,2,Etobicoke Centre,Growth Related
"Parks, Forestry & Recreation",Park Development,David Crombie Park Revitalization & Area Parks,0,5197,6964,1992,1700,4720,3400,0,0,0,23973,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Derry Down Dell Park  - Fitness Equipment S37,75,0,0,0,0,0,0,0,0,0,75,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Diana Park - Improvements,375,0,0,0,0,0,0,0,0,0,375,6,York Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Dieppe Park Improvements,350,0,0,0,0,0,0,0,0,0,350,14,Toronto-Danforth,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Donalda Park Improvements S42,200,0,0,0,0,0,0,0,0,0,200,22,Scarborough-Agincourt,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Dunkip Park Development,0,40,460,0,0,0,0,0,0,0,500,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,Earlscourt Park Improvements,480,0,0,0,0,0,0,0,0,0,480,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Eastern Beaches Improvements - Contribution,200,0,0,0,0,0,0,0,0,0,200,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Edwards Gardens Improvements,0,2500,0,0,0,0,0,0,0,0,2500,15,Don Valley West,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Eglinton Park Master Plan Implementation,0,0,0,350,3000,0,250,2000,0,0,5600,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Eglinton Park Master Plan Implementation,200,2000,1700,0,0,0,0,0,0,0,3900,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Etobicoke City Centre Park - Design,0,500,430,50,0,0,0,0,0,0,980,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,Etobicoke City Centre Park Construction,0,0,2500,500,0,0,0,0,0,0,3000,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,Facilities Master Plan Implementation Planning,304,313,0,0,0,0,0,0,0,0,617,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Park Development,Fleet - Trees in Parks Area Maintenance,600,0,0,0,0,0,0,0,0,0,600,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Fleet-Area Maintenance (Ph 2 of Tree Serv. 2011),600,0,0,0,0,0,0,0,0,0,600,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,FMP-Dogs Off Leash Area (1),0,15,260,0,0,0,0,0,0,0,275,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Park Development,FMP-Dogs Off Leash Area (2),0,0,0,15,260,0,0,0,0,0,275,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Park Development,FMP-Dogs Off Leash Area (3),0,0,0,0,0,15,260,0,0,0,275,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Park Development,FMP-Dogs Off Leash Area (4),0,0,0,0,0,0,0,0,0,275,275,CW,City Wide,Growth Related
"Parks, Forestry & Recreation",Park Development,Former Ward 24 Park Improvements,700,705,0,0,0,0,0,0,0,0,1405,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Former Ward 33 Park Improvements S37 & S42,598,0,0,0,0,0,0,0,0,0,598,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Former Ward 33 PB Pilot Projects FY2018,68,0,0,0,0,0,0,0,0,0,68,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Frank Faubert Woods Development,0,0,0,0,730,0,0,0,0,0,730,21,Scarborough Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Glasgow St Parkette Ph. 2 Cecil CC Improvements,375,0,0,0,0,0,0,0,0,0,375,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Gore Park & Area Park Development^,500,1926,0,0,0,0,0,0,0,0,2426,10,Spadina-Fort York,Growth Related
"Parks, Forestry & Recreation",Park Development,Gracedale Park Improvements S42,200,0,0,0,0,0,0,0,0,0,200,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Grand Avenue Park Expansion Ph1 Additional Funds,3777,3275,0,0,0,0,0,0,0,0,7052,3,Etobicoke-Lakeshore,Growth Related
"Parks, Forestry & Recreation",Park Development,Green Line - Geary Ave Parcels,213,500,0,0,0,0,0,0,0,0,713,9,Davenport,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Green Line - Lower Davenport Parcels,100,750,300,0,0,0,0,0,0,0,1150,12,Toronto-St. Pauls,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Hillsdale Parkette Expansion - Development,40,460,0,0,0,0,0,0,0,0,500,12,Toronto-St. Pauls,Growth Related
"Parks, Forestry & Recreation",Park Development,Humber Bay Park East - Rehabilitation of Ponds,1000,5360,0,0,0,0,0,0,0,0,6360,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Hupfield Pk Improvements (Viola Desmond Park) S42,185,0,0,0,0,0,0,0,0,0,185,25,Scarborough-Rouge Park,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Huron Street Playground Phase 2 New DOLA S42,280,0,0,0,0,0,0,0,0,0,280,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Huron Washington Park Improvements Uof T,556,0,0,0,0,0,0,0,0,0,556,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Ivan Forest Park Improvements w/ Urban Design,198,0,0,0,0,0,0,0,0,0,198,19,Beaches-East York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Joseph Burr Tyrell Pk Improvements S42,360,0,0,0,0,0,0,0,0,0,360,11,University-Rosedale,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Keelesdale Park - Rebuild Stairs/Path/N.Sporting^,30,893,0,0,0,0,0,0,0,0,923,5,York South-Weston,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lambton Kingsway - Park Improvements S42/Donation,0,0,60,0,0,0,0,0,0,0,60,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Land Adjacent to 2175 Lake Shore Blvd. W. Design,0,75,0,0,0,0,0,0,0,0,75,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lanyard Park -  Fitness Equipment S42,0,75,0,0,0,0,0,0,0,0,75,7,Humber River-Black Creek,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lawrence Heights Ph1a-Baycrest,800,2408,0,0,0,0,0,0,0,0,3208,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lawrence Heights Ph1a-Baycrest Additional Funds,0,1900,0,0,0,0,0,0,0,0,1900,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lawrence Heights Ph1f-Local Neighbourhood Pk,0,1442,0,0,0,0,0,0,0,0,1442,8,Eglinton-Lawrence,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Liberty Village Park Improvements S42 AR CIL,400,0,0,0,0,0,0,0,0,0,400,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Lower Yonge Park Development,0,0,0,0,0,400,4000,0,0,0,4400,10,Spadina-Fort York,Growth Related
"Parks, Forestry & Recreation",Park Development,Madelaine Park Improvements S42,20,200,0,0,0,0,0,0,0,0,220,20,Scarborough Southwest,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Market Ln Parkette & S Market Pk Dvt Design - S42,180,90,0,0,0,0,0,0,0,0,270,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Market Ln Parkette & S Pk Devt Construction - S42,300,2975,0,0,0,0,0,0,0,0,3275,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Maryport Parkette & deHavilland (Mossie) Park,70,0,0,0,0,0,0,0,0,0,70,6,York Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Master Planning PF&R,0,400,400,400,400,400,400,400,400,400,3600,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Master Planning PF&R FY2015-DIGS,82,0,0,0,0,0,0,0,0,0,82,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Master Planning PF&R FY2019-FY2021,475,800,800,175,0,0,0,0,0,0,2250,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Midtown (Yonge-Eglinton) Park Improvements,0,100,555,555,0,0,0,0,0,0,1210,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Milliken District Pk-Upper Pond/Stream Restoration,0,266,0,0,0,0,0,0,0,0,266,23,Scarborough-North,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Moss Park - Park Redevelopment Construction,0,0,0,2500,2500,2500,0,0,0,0,7500,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Moss Park - Park Redevelopment Design,150,150,0,0,50,100,0,0,0,0,450,13,Toronto Centre,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Mouth of the Creek Construction Ph. 1 S37/S45,0,0,0,3000,2000,1540,0,0,0,0,6540,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Mouth of the Creek Construction Phase 2,0,0,0,0,0,3100,0,0,0,0,3100,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Osler Park - Park Improvements,425,600,0,0,0,0,0,0,0,0,1025,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Park Develop 351 Lake Promenade?Windows on Lake,90,0,0,0,0,0,0,0,0,0,90,3,Etobicoke-Lakeshore,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Parks Plan FY2018,1493,0,0,0,0,0,0,0,0,0,1493,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Parks Plan FY2018 CF Adjustment,-693,0,0,0,0,0,0,0,0,0,-693,CW,City Wide,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Phoebe St/Soho Square - New Park Development,0,25,225,0,0,0,0,0,0,0,250,10,Spadina-Fort York,Service Improvement and Enhancement
"Parks, Forestry & Recreation",Park Development,Richview Park Improvement S42,50,0,0,0,0,0,0,0,0,0,50,2,Etobicoke Centre,Service Improvement and Enhancement
